job_id,job_title,company,location,salary_min,salary_max,job_type,experience_level,company_size,required_skills,posted_date,company_description,salary_avg,job_title_clean,location_clean,month,day_of_week,Python,SQL,Excel,Power BI,Tableau,Machine Learning,TensorFlow,PyTorch,AWS,Azure,Google Cloud,R,JavaScript,Docker,Kubernetes,Airflow,Spark,Hadoop,DAX,Visualization,Git,Jupyter,Pandas,NumPy,total_skills
208,Data Analyst,StartupXYZ,Bangalore,513030,1794170,Remote,Entry,200-500,"Python, Hadoop, Spark, Airflow",2026-05-10,We are a technology company focused on data analytics and AI solutions.,1153600.0,Data Analyst,Bangalore,2026-05,Sunday,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5
209,Data Analyst,StartupXYZ,Hyderabad,499950,1412492,Onsite,Mid,50-200,"Hadoop, Machine Learning, Visualization, SQL",2026-03-19,We are a technology company focused on data analytics and AI solutions.,956221.0,Data Analyst,Hyderabad,2026-03,Thursday,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5
210,Data Analyst Junior,ProductCo,Hyderabad,341846,1011830,Remote,Mid,10-50,"TensorFlow, Kubernetes, Google Cloud, Python, Machine Learning",2026-05-02,We are a technology company focused on data analytics and AI solutions.,676838.0,Data Analyst Junior,Hyderabad,2026-05,Saturday,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6
212,Marketing Analyst,SmartAnalytics,Bangalore,638076,1989083,Onsite,Mid,50-200,"AWS, Excel, TensorFlow, Spark, Power BI, JavaScript",2026-03-24,We are a technology company focused on data analytics and AI solutions.,1313579.5,Marketing Analyst,Bangalore,2026-03,Tuesday,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7
213,Research Analyst,Finance Inc,Bangalore,448554,1025160,Hybrid,Entry,50-200,"Visualization, DAX, Docker, Python, Tableau, Airflow",2026-03-27,We are a technology company focused on data analytics and AI solutions.,736857.0,Research Analyst,Bangalore,2026-03,Friday,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,7
215,Business Analyst,Digital Solutions,Mumbai,744191,1321998,Remote,Mid,50-200,"SQL, Python, Docker, Google Cloud",2026-05-12,We are a technology company focused on data analytics and AI solutions.,1033094.5,Business Analyst,Mumbai,2026-05,Tuesday,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
216,Data Analyst,ProductCo,Bangalore,753761,1406217,Hybrid,Senior,10-50,"R, Tableau, Visualization",2026-05-05,We are a technology company focused on data analytics and AI solutions.,1079989.0,Data Analyst,Bangalore,2026-05,Tuesday,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
217,Data Engineer,ResearchLab,Delhi,640941,875388,Remote,Entry,50-200,"TensorFlow, Spark, SQL, Docker, JavaScript",2026-03-18,We are a technology company focused on data analytics and AI solutions.,758164.5,Data Engineer,Delhi,2026-03,Wednesday,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,6
218,Data Analyst,InfoTech,Hyderabad,614451,1355689,Onsite,Entry,500+,"TensorFlow, Kubernetes, Excel, Power BI, Hadoop, Azure",2026-04-11,We are a technology company focused on data analytics and AI solutions.,985070.0,Data Analyst,Hyderabad,2026-04,Saturday,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,7
220,Data Analyst,CloudSystems,Mumbai,770474,1032601,Remote,Entry,200-500,"R, Python, Airflow, Docker, Google Cloud, Azure",2026-05-24,We are a technology company focused on data analytics and AI solutions.,901537.5,Data Analyst,Mumbai,2026-05,Sunday,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6
222,Data Analyst,ResearchLab,Bangalore,352930,1882660,Remote,Mid,10-50,"DAX, Hadoop, Google Cloud",2026-05-29,We are a technology company focused on data analytics and AI solutions.,1117795.0,Data Analyst,Bangalore,2026-05,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3
223,Data Scientist,DataFirst,Pune,548656,905111,Hybrid,Senior,50-200,"SQL, Docker, Excel, AWS",2026-05-24,We are a technology company focused on data analytics and AI solutions.,726883.5,Data Scientist,Pune,2026-05,Sunday,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
224,Data Scientist,Finance Inc,Gurgaon,737629,1229667,Hybrid,Entry,200-500,"Docker, Kubernetes, R, Tableau, SQL, Excel",2026-03-19,We are a technology company focused on data analytics and AI solutions.,983648.0,Data Scientist,Gurgaon,2026-03,Thursday,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6
226,Product Analyst,Analytics Pro,Bangalore,524695,1098185,Hybrid,Senior,50-200,"SQL, Kubernetes, Spark",2026-03-30,We are a technology company focused on data analytics and AI solutions.,811440.0,Product Analyst,Bangalore,2026-03,Monday,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4
227,Research Analyst,AI Solutions,Chennai,660027,1034386,Remote,Senior,50-200,"Azure, R, Kubernetes, Google Cloud, AWS",2026-04-12,We are a technology company focused on data analytics and AI solutions.,847206.5,Research Analyst,Chennai,2026-04,Sunday,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5
229,Data Analyst,DataFirst,Hyderabad,353268,1301174,Remote,Entry,500+,"Python, Tableau, PyTorch, JavaScript",2026-05-18,We are a technology company focused on data analytics and AI solutions.,827221.0,Data Analyst,Hyderabad,2026-05,Monday,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
230,Data Analyst,CloudSystems,Chennai,732430,1584625,Remote,Senior,10-50,"DAX, R, Excel, SQL, TensorFlow, Visualization",2026-05-07,We are a technology company focused on data analytics and AI solutions.,1158527.5,Data Analyst,Chennai,2026-05,Thursday,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6
231,Business Analyst,StartupXYZ,Bangalore,512943,1451844,Remote,Senior,50-200,"Visualization, JavaScript, R",2026-05-13,We are a technology company focused on data analytics and AI solutions.,982393.5,Business Analyst,Bangalore,2026-05,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
235,Data Analyst Junior,SmartAnalytics,Bangalore,348901,817633,Remote,Mid,50-200,"Machine Learning, SQL, Kubernetes, Docker, Tableau, Airflow",2026-05-11,We are a technology company focused on data analytics and AI solutions.,583267.0,Data Analyst Junior,Bangalore,2026-05,Monday,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7
236,Product Analyst,TechVision,Delhi,662130,1812384,Onsite,Entry,200-500,"Machine Learning, PyTorch, Hadoop",2026-03-29,We are a technology company focused on data analytics and AI solutions.,1237257.0,Product Analyst,Delhi,2026-03,Sunday,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
237,Research Analyst,ResearchLab,Bangalore,494488,1666964,Onsite,Mid,200-500,"Power BI, Python, Docker, Azure, Google Cloud",2026-05-05,We are a technology company focused on data analytics and AI solutions.,1080726.0,Research Analyst,Bangalore,2026-05,Tuesday,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6
239,Research Analyst,Finance Inc,Hyderabad,690530,1759125,Onsite,Mid,50-200,"AWS, TensorFlow, Airflow",2026-03-30,We are a technology company focused on data analytics and AI solutions.,1224827.5,Research Analyst,Hyderabad,2026-03,Monday,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
241,Analytics Manager,Digital Solutions,Kolkata,438496,1916964,Remote,Entry,50-200,"Machine Learning, R, Airflow, TensorFlow, SQL, Azure",2026-03-18,We are a technology company focused on data analytics and AI solutions.,1177730.0,Analytics Manager,Kolkata,2026-03,Wednesday,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
242,Senior Data Analyst,DataFirst,Bangalore,575001,1941154,Hybrid,Mid,10-50,"Machine Learning, SQL, Kubernetes, Power BI",2026-04-24,We are a technology company focused on data analytics and AI solutions.,1258077.5,Senior Data Analyst,Bangalore,2026-04,Friday,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5
243,Data Analyst,TechVision,Mumbai,541531,1489115,Hybrid,Entry,50-200,"Airflow, Kubernetes, Machine Learning, Visualization, Excel, JavaScript",2026-03-14,We are a technology company focused on data analytics and AI solutions.,1015323.0,Data Analyst,Mumbai,2026-03,Saturday,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,7
244,Product Analyst,SmartAnalytics,Pune,546693,1364678,Remote,Senior,50-200,"Azure, Kubernetes, Visualization, Power BI, Excel, Hadoop",2026-04-14,We are a technology company focused on data analytics and AI solutions.,955685.5,Product Analyst,Pune,2026-04,Tuesday,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,7
246,Data Engineer,Tech Corp,Hyderabad,770177,857993,Onsite,Entry,200-500,"Python, Hadoop, Kubernetes, Airflow",2026-05-22,We are a technology company focused on data analytics and AI solutions.,814085.0,Data Engineer,Hyderabad,2026-05,Friday,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,5
247,ML Engineer,TechVision,Bangalore,695196,1005768,Hybrid,Lead,500+,"Tableau, JavaScript, DAX, Python, Machine Learning",2026-05-23,We are a technology company focused on data analytics and AI solutions.,850482.0,Ml Engineer,Bangalore,2026-05,Saturday,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6
249,Product Analyst,Tech Corp,Bangalore,326431,1822460,Hybrid,Entry,10-50,"AWS, Azure, PyTorch",2026-05-26,We are a technology company focused on data analytics and AI solutions.,1074445.5,Product Analyst,Bangalore,2026-05,Tuesday,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
250,Product Analyst,ProductCo,Bangalore,647120,1593853,Hybrid,Entry,10-50,"Power BI, Google Cloud, AWS, Airflow, Machine Learning",2026-03-11,We are a technology company focused on data analytics and AI solutions.,1120486.5,Product Analyst,Bangalore,2026-03,Wednesday,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6
252,Data Analyst,ProductCo,Bangalore,644855,1342015,Remote,Senior,50-200,"PyTorch, SQL, Power BI, DAX, Spark, Airflow",2026-04-16,We are a technology company focused on data analytics and AI solutions.,993435.0,Data Analyst,Bangalore,2026-04,Thursday,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,7
253,BI Developer,CloudSystems,Bangalore,326385,1698850,Hybrid,Senior,10-50,"Excel, Docker, Machine Learning, DAX",2026-04-12,We are a technology company focused on data analytics and AI solutions.,1012617.5,Bi Developer,Bangalore,2026-04,Sunday,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5
256,Product Analyst,Analytics Pro,Pune,580783,1029104,Remote,Mid,200-500,"Google Cloud, TensorFlow, AWS, Python",2026-05-11,We are a technology company focused on data analytics and AI solutions.,804943.5,Product Analyst,Pune,2026-05,Monday,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
257,Business Analyst,Analytics Pro,Mumbai,385530,1642186,Onsite,Entry,50-200,"Machine Learning, Kubernetes, Excel, AWS",2026-03-24,We are a technology company focused on data analytics and AI solutions.,1013858.0,Business Analyst,Mumbai,2026-03,Tuesday,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5
258,ML Engineer,SmartAnalytics,Bangalore,530983,993510,Remote,Entry,10-50,"AWS, Hadoop, PyTorch, Power BI",2026-05-02,We are a technology company focused on data analytics and AI solutions.,762246.5,Ml Engineer,Bangalore,2026-05,Saturday,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
260,Senior Data Analyst,ProductCo,Mumbai,732557,1254162,Remote,Senior,50-200,"Visualization, Hadoop, TensorFlow, Tableau, Python, Power BI",2026-03-19,We are a technology company focused on data analytics and AI solutions.,993359.5,Senior Data Analyst,Mumbai,2026-03,Thursday,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7
261,ML Engineer,DataFlow,Mumbai,677816,1624899,Remote,Senior,200-500,"TensorFlow, Spark, DAX, JavaScript, Python",2026-04-11,We are a technology company focused on data analytics and AI solutions.,1151357.5,Ml Engineer,Mumbai,2026-04,Saturday,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,6
262,Business Analyst,InfoTech,Bangalore,698992,1735129,Onsite,Mid,200-500,"Kubernetes, DAX, SQL, Google Cloud",2026-04-12,We are a technology company focused on data analytics and AI solutions.,1217060.5,Business Analyst,Bangalore,2026-04,Sunday,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5
264,Business Analyst,DataFlow,Delhi,762132,1879583,Remote,Mid,50-200,"Hadoop, Docker, R, Visualization, JavaScript, Kubernetes",2026-03-18,We are a technology company focused on data analytics and AI solutions.,1320857.5,Business Analyst,Delhi,2026-03,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,6
265,Business Analyst,StartupXYZ,Hyderabad,701927,1808806,Onsite,Mid,50-200,"AWS, TensorFlow, R",2026-03-18,We are a technology company focused on data analytics and AI solutions.,1255366.5,Business Analyst,Hyderabad,2026-03,Wednesday,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
266,ML Engineer,Finance Inc,Bangalore,505390,1494892,Onsite,Entry,50-200,"Python, SQL, PyTorch, Azure, Airflow",2026-03-16,We are a technology company focused on data analytics and AI solutions.,1000141.0,Ml Engineer,Bangalore,2026-03,Monday,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
267,Research Analyst,Finance Inc,Hyderabad,645114,1860899,Onsite,Mid,500+,"Excel, TensorFlow, PyTorch, Visualization, SQL, Docker",2026-04-16,We are a technology company focused on data analytics and AI solutions.,1253006.5,Research Analyst,Hyderabad,2026-04,Thursday,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7
268,ML Engineer,StartupXYZ,Delhi,543373,1697767,Remote,Lead,500+,"Docker, TensorFlow, PyTorch, Excel, Power BI",2026-04-05,We are a technology company focused on data analytics and AI solutions.,1120570.0,Ml Engineer,Delhi,2026-04,Sunday,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
269,BI Developer,TechVision,Bangalore,647697,1960932,Hybrid,Mid,10-50,"Azure, Spark, AWS, Visualization, Docker, Machine Learning",2026-03-31,We are a technology company focused on data analytics and AI solutions.,1304314.5,Bi Developer,Bangalore,2026-03,Tuesday,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,7
270,Data Analyst,AI Solutions,Chennai,461779,1435232,Onsite,Mid,10-50,"Airflow, SQL, Tableau",2026-05-03,We are a technology company focused on data analytics and AI solutions.,948505.5,Data Analyst,Chennai,2026-05,Sunday,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
272,Research Analyst,TechVision,Pune,492860,1355655,Remote,Entry,200-500,"JavaScript, Tableau, Spark",2026-05-14,We are a technology company focused on data analytics and AI solutions.,924257.5,Research Analyst,Pune,2026-05,Thursday,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4
275,Data Analyst,SmartAnalytics,Pune,538260,868008,Onsite,Mid,50-200,"Hadoop, Excel, Kubernetes, Machine Learning, PyTorch, Python",2026-05-22,We are a technology company focused on data analytics and AI solutions.,703134.0,Data Analyst,Pune,2026-05,Friday,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,7
276,Senior Data Analyst,SmartAnalytics,Bangalore,698871,1177539,Hybrid,Mid,200-500,"JavaScript, Machine Learning, Power BI, SQL, R, TensorFlow",2026-05-11,We are a technology company focused on data analytics and AI solutions.,938205.0,Senior Data Analyst,Bangalore,2026-05,Monday,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6
277,Marketing Analyst,Tech Corp,Mumbai,607003,916492,Hybrid,Mid,200-500,"Power BI, Airflow, Tableau, Machine Learning, JavaScript, R",2026-05-05,We are a technology company focused on data analytics and AI solutions.,761747.5,Marketing Analyst,Mumbai,2026-05,Tuesday,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6
278,BI Developer,DataFlow,Bangalore,746841,872240,Remote,Entry,50-200,"Google Cloud, Machine Learning, Excel",2026-06-02,We are a technology company focused on data analytics and AI solutions.,809540.5,Bi Developer,Bangalore,2026-06,Tuesday,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
279,BI Developer,ProductCo,Hyderabad,614242,1786753,Hybrid,Mid,10-50,"Excel, JavaScript, TensorFlow",2026-03-13,We are a technology company focused on data analytics and AI solutions.,1200497.5,Bi Developer,Hyderabad,2026-03,Friday,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
280,Data Scientist,ProductCo,Bangalore,446323,1525947,Onsite,Entry,50-200,"PyTorch, Machine Learning, DAX, Python, Power BI, Google Cloud",2026-05-10,We are a technology company focused on data analytics and AI solutions.,986135.0,Data Scientist,Bangalore,2026-05,Sunday,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7
281,Research Analyst,Finance Inc,Mumbai,422413,1072900,Hybrid,Senior,50-200,"Kubernetes, Power BI, Tableau, TensorFlow, Docker",2026-04-15,We are a technology company focused on data analytics and AI solutions.,747656.5,Research Analyst,Mumbai,2026-04,Wednesday,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6
282,Data Analyst Junior,ResearchLab,Bangalore,562670,1261227,Onsite,Senior,50-200,"DAX, Visualization, R, SQL",2026-05-21,We are a technology company focused on data analytics and AI solutions.,911948.5,Data Analyst Junior,Bangalore,2026-05,Thursday,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
283,Business Analyst,TechVision,Mumbai,630904,935327,Onsite,Senior,500+,"PyTorch, Google Cloud, Azure, TensorFlow, Airflow",2026-05-29,We are a technology company focused on data analytics and AI solutions.,783115.5,Business Analyst,Mumbai,2026-05,Friday,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6
284,Research Analyst,InfoTech,Chennai,347837,1449991,Remote,Mid,50-200,"Power BI, Hadoop, Visualization, Python, TensorFlow, Spark",2026-03-20,We are a technology company focused on data analytics and AI solutions.,898914.0,Research Analyst,Chennai,2026-03,Friday,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,7
287,BI Developer,MegaCorp,Pune,328541,1843445,Onsite,Senior,200-500,"Airflow, DAX, JavaScript, Visualization, Python",2026-05-05,We are a technology company focused on data analytics and AI solutions.,1085993.0,Bi Developer,Pune,2026-05,Tuesday,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,6
289,Marketing Analyst,Digital Solutions,Mumbai,744243,1029189,Hybrid,Mid,10-50,"Power BI, Tableau, Visualization, Spark, SQL, PyTorch",2026-04-27,We are a technology company focused on data analytics and AI solutions.,886716.0,Marketing Analyst,Mumbai,2026-04,Monday,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7
290,Data Analyst,MegaCorp,Pune,334531,1198465,Onsite,Entry,10-50,"Azure, DAX, Excel, R, AWS, JavaScript",2026-04-07,We are a technology company focused on data analytics and AI solutions.,766498.0,Data Analyst,Pune,2026-04,Tuesday,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6
291,Data Scientist,Digital Solutions,Gurgaon,570856,1051051,Hybrid,Entry,50-200,"R, SQL, Hadoop, Excel",2026-04-24,We are a technology company focused on data analytics and AI solutions.,810953.5,Data Scientist,Gurgaon,2026-04,Friday,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
292,Data Analyst,DataFlow,Gurgaon,666245,1736705,Onsite,Mid,10-50,"PyTorch, Google Cloud, Visualization, Excel, Machine Learning, R",2026-04-08,We are a technology company focused on data analytics and AI solutions.,1201475.0,Data Analyst,Gurgaon,2026-04,Wednesday,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6
293,Marketing Analyst,MegaCorp,Hyderabad,627599,1449829,Hybrid,Entry,200-500,"Excel, SQL, Power BI",2026-04-29,We are a technology company focused on data analytics and AI solutions.,1038714.0,Marketing Analyst,Hyderabad,2026-04,Wednesday,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
296,Senior Data Analyst,StartupXYZ,Hyderabad,429749,1071830,Onsite,Entry,50-200,"Hadoop, SQL, Machine Learning, Airflow, Python, PyTorch",2026-03-08,We are a technology company focused on data analytics and AI solutions.,750789.5,Senior Data Analyst,Hyderabad,2026-03,Sunday,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7
297,Research Analyst,CloudSystems,Mumbai,567253,1115507,Remote,Mid,50-200,"PyTorch, SQL, TensorFlow, Airflow, Visualization, Azure",2026-03-18,We are a technology company focused on data analytics and AI solutions.,841380.0,Research Analyst,Mumbai,2026-03,Wednesday,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7
298,BI Developer,MegaCorp,Delhi,611412,1159687,Onsite,Entry,200-500,"R, Excel, Hadoop",2026-03-24,We are a technology company focused on data analytics and AI solutions.,885549.5,Bi Developer,Delhi,2026-03,Tuesday,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
299,BI Developer,CloudSystems,Pune,531809,1254179,Onsite,Entry,10-50,"Hadoop, Docker, JavaScript, DAX, Tableau",2026-05-21,We are a technology company focused on data analytics and AI solutions.,892994.0,Bi Developer,Pune,2026-05,Thursday,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,6
300,Business Analyst,Digital Solutions,Hyderabad,616759,1830596,Remote,Senior,50-200,"AWS, Machine Learning, Power BI, Kubernetes, Azure",2026-05-04,We are a technology company focused on data analytics and AI solutions.,1223677.5,Business Analyst,Hyderabad,2026-05,Monday,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
301,Business Analyst,AI Solutions,Chennai,382503,842828,Onsite,Entry,200-500,"JavaScript, Azure, PyTorch",2026-03-30,We are a technology company focused on data analytics and AI solutions.,612665.5,Business Analyst,Chennai,2026-03,Monday,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
302,Business Analyst,Digital Solutions,Mumbai,554346,1635036,Remote,Senior,200-500,"TensorFlow, Docker, Kubernetes, Machine Learning, AWS",2026-03-28,We are a technology company focused on data analytics and AI solutions.,1094691.0,Business Analyst,Mumbai,2026-03,Saturday,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6
303,ML Engineer,Digital Solutions,Delhi,722975,1072670,Remote,Entry,10-50,"Machine Learning, Hadoop, Docker, Power BI, AWS, Google Cloud",2026-03-31,We are a technology company focused on data analytics and AI solutions.,897822.5,Ml Engineer,Delhi,2026-03,Tuesday,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,7
305,Product Analyst,TechVision,Mumbai,491184,1091126,Onsite,Senior,10-50,"Azure, SQL, PyTorch, Tableau, Docker",2026-03-12,We are a technology company focused on data analytics and AI solutions.,791155.0,Product Analyst,Mumbai,2026-03,Thursday,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
306,Analytics Manager,StartupXYZ,Bangalore,402471,1586639,Hybrid,Mid,10-50,"Hadoop, Google Cloud, SQL, Power BI, AWS, Kubernetes",2026-03-18,We are a technology company focused on data analytics and AI solutions.,994555.0,Analytics Manager,Bangalore,2026-03,Wednesday,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,7
307,Data Analyst,InfoTech,Pune,554225,1554296,Remote,Entry,500+,"TensorFlow, PyTorch, Hadoop",2026-04-25,We are a technology company focused on data analytics and AI solutions.,1054260.5,Data Analyst,Pune,2026-04,Saturday,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
308,Analytics Manager,ProductCo,Bangalore,457661,924982,Hybrid,Mid,200-500,"AWS, Airflow, DAX, Machine Learning, Power BI, Google Cloud",2026-05-10,We are a technology company focused on data analytics and AI solutions.,691321.5,Analytics Manager,Bangalore,2026-05,Sunday,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7
310,Senior Data Analyst,Tech Corp,Pune,460081,1108623,Remote,Senior,10-50,"Power BI, Spark, TensorFlow, Google Cloud, Tableau",2026-06-01,We are a technology company focused on data analytics and AI solutions.,784352.0,Senior Data Analyst,Pune,2026-06,Monday,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6
311,Data Analyst,TechVision,Bangalore,645453,1999751,Onsite,Mid,10-50,"Google Cloud, DAX, PyTorch, Azure",2026-03-27,We are a technology company focused on data analytics and AI solutions.,1322602.0,Data Analyst,Bangalore,2026-03,Friday,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5
313,ML Engineer,DataFlow,Bangalore,493118,1990402,Hybrid,Senior,10-50,"SQL, Airflow, R, TensorFlow, Kubernetes, Hadoop",2026-04-25,We are a technology company focused on data analytics and AI solutions.,1241760.0,Ml Engineer,Bangalore,2026-04,Saturday,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,6
314,Product Analyst,StartupXYZ,Pune,668805,1667869,Onsite,Mid,10-50,"Spark, TensorFlow, AWS, Hadoop, JavaScript, Tableau",2026-04-27,We are a technology company focused on data analytics and AI solutions.,1168337.0,Product Analyst,Pune,2026-04,Monday,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,7
315,Analytics Manager,Analytics Pro,Hyderabad,457215,1947116,Hybrid,Senior,50-200,"Power BI, Azure, Hadoop",2026-04-27,We are a technology company focused on data analytics and AI solutions.,1202165.5,Analytics Manager,Hyderabad,2026-04,Monday,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
